Alibaba,2016-12-01,850,667,183
Alibaba,2017-01-01,572,390,182
Alibaba,2017-02-01,594,297,297
Alibaba,2017-03-01,790,542,248
Alibaba,2017-04-01,584,352,232
Alibaba,2017-05-01,588,353,235
Alibaba,2017-06-01,573,294,279
Alibaba,2017-07-01,585,367,218
Alibaba,2017-08-01,591,315,276
Alibaba,2017-09-01,558,295,263
Alibaba,2017-10-01,588,484,104
Alibaba,2017-11-01,681,370,311
Alibaba,2017-12-01,787,602,185
Alibaba,2018-01-01,792,440,352
Alibaba,2018-02-01,535,417,118
Alibaba,2018-03-01,893,607,286
Alibaba,2018-04-01,691,343,348
Alibaba,2018-05-01,760,481,279
Alibaba,2018-06-01,710,469,241
Alibaba,2018-07-01,715,541,174
Alibaba,2018-08-01,804,609,195
Alibaba,2018-09-01,839,626,213
Alibaba,2018-10-01,744,553,191
Alibaba,2018-11-01,855,799,56
Alibaba,2018-12-01,962,676,286
Alibaba,2019-01-01,1020,664,356
Alibaba,2019-02-01,734,594,140
Alibaba,2019-03-01,1325,1200,125
Alibaba,2019-04-01,1269,835,434
Alibaba,2019-05-01,1113,685,428
Alibaba,2019-06-01,1106,865,241
Alibaba,2019-07-01,1350,888,462
Alibaba,2019-08-01,1375,1178,197
Alibaba,2019-09-01,1331,1061,270
Alibaba,2019-10-01,1065,812,253
Alibaba,2019-11-01,1259,1002,257
Alibaba,2019-12-01,1334,825,509
Alibaba,2020-01-01,859,595,264
Alibaba,2020-02-01,728,401,327
Alibaba,2020-03-01,1226,800,426
Alibaba,2020-04-01,1301,820,481
Alibaba,2020-05-01,1255,828,427
Alibaba,2020-06-01,1329,1073,256
Alibaba,2020-07-01,1315,965,350
Alibaba,2020-08-01,1190,1050,140
Alibaba,2020-09-01,1173,700,473
Alibaba,2020-10-01,878,637,241
Alibaba,2020-11-01,1069,830,239
Alibaba,2020-12-01,1218,694,524
Alibaba,2021-01-01,1007,764,243
Alibaba,2021-02-01,708,543,165
Alibaba,2021-03-01,921,602,319
Alibaba,2021-04-01,1189,1173,16
Alibaba,2021-05-01,1048,1283,-235
Alibaba,2021-06-01,1071,771,300
Alibaba,2021-07-01,1215,799,416
Alibaba,2021-08-01,953,604,349
Alibaba,2021-09-01,1041,1104,-63
Alibaba,2021-10-01,253,167,86
Alibaba,2021-11-01,955,745,210
Alibaba,2021-12-01,1077,637,440
Alibaba,2022-01-01,875,440,435
Alibaba,2022-02-01,618,372,246
Alibaba,2022-03-01,1163,1115,48
Alibaba,2022-04-01,1179,1020,159
Alibaba,2022-05-01,1294,1204,90
Alibaba,2022-06-01,1277,1033,244
Alibaba,2022-07-01,1184,785,399
Alibaba,2022-08-01,1219,1087,132
Alibaba,2022-09-01,1035,879,156
Alibaba,2022-10-01,785,704,81
Alibaba,2022-11-01,1094,810,284
Alibaba,2022-12-01,891,538,353
Alibaba,2023-01-01,642,518,124
Alibaba,2023-02-01,983,1127,-144
Alibaba,2023-03-01,1196,925,271
Alibaba,2023-04-01,1001,732,269
Alibaba,2023-05-01,1026,746,280
Alibaba,2023-06-01,908,654,254
Alibaba,2023-07-01,920,725,195
Alibaba,2023-08-01,945,705,240
Alibaba,2023-09-01,963,677,286
Alibaba,2023-10-01,737,533,204
Alibaba,2023-11-01,861,875,-14
Alibaba,2023-12-01,833,628,205
Alibaba,2024-01-01,804,593,211
Alibaba,2024-02-01,442,503,-61
Alibaba,2024-03-01,715,454,261
Alibaba,2024-04-01,715,599,116
Alibaba,2024-05-01,712,546,166
Alibaba,2024-06-01,727,567,160
Alibaba,2024-07-01,744,675,69
Alibaba,2024-08-01,644,439,205
Alibaba,2024-09-01,594,445,149
Alibaba,2024-10-01,578,333,245
Alibaba,2024-11-01,146,66,80
Alluxio,2016-04-01,3,3,0
Alluxio,2016-05-01,3,3,0
Alluxio,2016-06-01,2,2,0
Alluxio,2016-09-01,2,2,0
Alluxio,2016-10-01,2,2,0
Alluxio,2016-12-01,3,3,0
Alluxio,2017-01-01,1,1,0
Alluxio,2017-02-01,1,1,0
Alluxio,2017-05-01,1,0,1
Alluxio,2017-06-01,3,5,-2
Alluxio,2017-07-01,1,0,1
Alluxio,2017-08-01,1,1,0
Alluxio,2017-12-01,1,1,0
Alluxio,2018-02-01,2,2,0
Alluxio,2018-03-01,1,0,1
Alluxio,2018-04-01,2,2,0
Alluxio,2018-05-01,1,1,0
Alluxio,2018-06-01,0,1,-1
Alluxio,2018-11-01,2,1,1
Alluxio,2018-12-01,7,5,2
Alluxio,2019-01-01,9,2,7
Alluxio,2019-02-01,23,7,16
Alluxio,2019-03-01,29,17,12
Alluxio,2019-04-01,34,24,10
Alluxio,2019-05-01,44,19,25
Alluxio,2019-06-01,29,12,17
Alluxio,2019-07-01,78,61,17
Alluxio,2019-08-01,57,39,18
Alluxio,2019-09-01,48,35,13
Alluxio,2019-10-01,74,30,44
Alluxio,2019-11-01,31,7,24
Alluxio,2019-12-01,31,12,19
Alluxio,2020-01-01,16,59,-43
Alluxio,2020-02-01,34,13,21
Alluxio,2020-03-01,38,14,24
Alluxio,2020-04-01,43,32,11
Alluxio,2020-05-01,39,23,16
Alluxio,2020-06-01,31,15,16
Alluxio,2020-07-01,29,8,21
Alluxio,2020-08-01,22,5,17
Alluxio,2020-09-01,23,10,13
Alluxio,2020-10-01,41,26,15
Alluxio,2020-11-01,32,33,-1
Alluxio,2020-12-01,30,17,13
Alluxio,2021-01-01,29,17,12
Alluxio,2021-02-01,28,18,10
Alluxio,2021-03-01,44,29,15
Alluxio,2021-04-01,49,25,24
Alluxio,2021-05-01,43,19,24
Alluxio,2021-06-01,36,28,8
Alluxio,2021-07-01,47,21,26
Alluxio,2021-08-01,31,19,12
Alluxio,2021-09-01,60,53,7
Alluxio,2021-10-01,17,10,7
Alluxio,2021-11-01,48,47,1
Alluxio,2021-12-01,52,26,26
Alluxio,2022-01-01,63,35,28
Alluxio,2022-02-01,36,22,14
Alluxio,2022-03-01,34,25,9
Alluxio,2022-04-01,47,15,32
Alluxio,2022-05-01,31,21,10
Alluxio,2022-06-01,20,10,10
Alluxio,2022-07-01,44,19,25
Alluxio,2022-08-01,23,17,6
Alluxio,2022-09-01,27,11,16
Alluxio,2022-10-01,40,31,9
Alluxio,2022-11-01,20,11,9
Alluxio,2022-12-01,17,9,8
Alluxio,2023-01-01,44,253,-209
Alluxio,2023-02-01,40,20,20
Alluxio,2023-03-01,38,23,15
Alluxio,2023-04-01,28,32,-4
Alluxio,2023-05-01,24,10,14
Alluxio,2023-06-01,28,13,15
Alluxio,2023-07-01,20,8,12
Alluxio,2023-08-01,18,7,11
Alluxio,2023-09-01,17,9,8
Alluxio,2023-10-01,15,9,6
Alluxio,2023-11-01,16,4,12
Alluxio,2023-12-01,7,1,6
Alluxio,2024-01-01,5,1,4
Alluxio,2024-02-01,8,8,0
Alluxio,2024-03-01,6,3,3
Alluxio,2024-04-01,6,2,4
Alluxio,2024-05-01,9,1,8
Alluxio,2024-06-01,7,0,7
Alluxio,2024-07-01,5,4,1
Alluxio,2024-08-01,3,8,-5
Alluxio,2024-09-01,5,0,5
Alluxio,2024-10-01,1,1,0
Amazon,2015-01-01,217,187,30
Amazon,2015-02-01,219,148,71
Amazon,2015-03-01,258,181,77
Amazon,2015-04-01,249,201,48
Amazon,2015-05-01,228,156,72
Amazon,2015-06-01,340,258,82
Amazon,2015-07-01,274,205,69
Amazon,2015-08-01,290,206,84
Amazon,2015-09-01,284,182,102
Amazon,2015-10-01,398,342,56
Amazon,2015-11-01,313,286,27
Amazon,2015-12-01,341,254,87
Amazon,2016-01-01,347,281,66
Amazon,2016-02-01,316,238,78
Amazon,2016-03-01,339,325,14
Amazon,2016-04-01,349,307,42
Amazon,2016-05-01,329,247,82
Amazon,2016-06-01,388,288,100
Amazon,2016-07-01,356,286,70
Amazon,2016-08-01,446,355,91
Amazon,2016-09-01,361,225,136
Amazon,2016-10-01,422,304,118
Amazon,2016-11-01,362,269,93
Amazon,2016-12-01,440,319,121
Amazon,2017-01-01,444,346,98
Amazon,2017-02-01,450,350,100
Amazon,2017-03-01,499,379,120
Amazon,2017-04-01,419,364,55
Amazon,2017-05-01,501,450,51
Amazon,2017-06-01,496,394,102
Amazon,2017-07-01,488,421,67
Amazon,2017-08-01,531,381,150
Amazon,2017-09-01,521,436,85
Amazon,2017-10-01,511,385,126
Amazon,2017-11-01,512,402,110
Amazon,2017-12-01,552,424,128
Amazon,2018-01-01,722,543,179
Amazon,2018-02-01,641,634,7
Amazon,2018-03-01,779,527,252
Amazon,2018-04-01,910,547,363
Amazon,2018-05-01,702,520,182
Amazon,2018-06-01,689,520,169
Amazon,2018-07-01,781,576,205
Amazon,2018-08-01,748,614,134
Amazon,2018-09-01,818,575,243
Amazon,2018-10-01,868,769,99
Amazon,2018-11-01,906,789,117
Amazon,2018-12-01,787,616,171
Amazon,2019-01-01,918,707,211
Amazon,2019-02-01,960,661,299
Amazon,2019-03-01,1098,820,278
Amazon,2019-04-01,1173,819,354
Amazon,2019-05-01,1107,783,324
Amazon,2019-06-01,1198,822,376
